Benchmark	Description	ActualAvgRounds	MinScore	TIME_TO_SEC(timediff(TimeEnd, TimeStart))
sw-driver	Barabasi-Albert, de1220	228.9	0.00010565291813691147	60
ak-driver	Rim, ihs	1999	1.2807960364875766	463
ra-driver	Extended Barabasi-Albert, de1220	156.1	0.3169971500865074	42
rb-driver	Fully Connected, sade	862.7	0.0007952788999236665	217
gr-driver	One-way ring, sade	257.1	0.000052930173679355264	80
gr-driver	One-way ring, nsga2	1999	126.20600891565171	306
ak-driver	Bidirectional ring, cmaes	1999	16.159097709576795	470
ak-driver	Erdos-Renyi, pso	1999	11.825134217003454	327
rb-driver	Extended Barabasi-Albert, sade	709.2	0.0036082930311472777	989
rb-driver	Extended Barabasi-Albert, de+nsga2	652.3	0.0010862787370425596	990
rb-driver	Extended Barabasi-Albert, pso	1999	2766.068579714458	1218
sw-driver	Bidirectional chain, de+sade	279.6	0.00017713281795295188	76
ak-driver	Bidirectional ring, de+nelder mead	60.9	0.00000013559530787077279	30
ak-driver	Bidirectional ring, de+nsga2	220.6	0.04372705103700314	68
ak-driver	Bidirectional ring, nsga2	1999	17.106120346809885	307
ra-driver	Watts-Strogatz, ihs	1999	5.554233340931347	479
ra-driver	One-way ring, xnes	1999	146.84432012491845	482
ak-driver	Barabasi-Albert, sade	141.6	0.04512938280578327	50
ak-driver	Erdos-Renyi, de+praxis	249.2	0.044590211913384525	63
gr-driver	1-2 Ring, cmaes	1999	120.79649713272354	465
rb-driver	Bidirectional ring, bee_colony	1999	0.001051371436085277	461
rb-driver	1-2 Ring, de+pso	741.6	0.0012067537959447512	185
ak-driver	Bidirectional chain, de+nelder mead	69	0.00000013894847272766242	27
ak-driver	Rim, cmaes	1999	16.014182837895966	485
rb-driver	Broadcast, pso_gen	1999	6285.556755240186	326
ak-driver	Bidirectional chain, de+nsga2	182.9	0.0426270433643805	51
ak-driver	Erdos-Renyi, de+de1220	138.1	0.042261383307508726	228
ak-driver	Watts-Strogatz, de	164.6	0.0442893971211622	244
gr-driver	Extended Barabasi-Albert, bee_colony	31.7	0.00008482675072896129	612
gr-driver	Extended Barabasi-Albert, sade	136.8	0.00012938737335810302	915
gr-driver	Extended Barabasi-Albert, pso_gen	1999	28.25496548912765	1876
gr-driver	Extended Barabasi-Albert, xnes	1999	119.05245931721186	2034
gr-driver	Bidirectional ring, xnes	1999	122.2048754773797	489
rb-driver	Extended Barabasi-Albert, de+sade	652.2	0.0030695280059072705	163
ra-driver	Watts-Strogatz, cmaes	1999	133.71468614708442	492
rb-driver	Watts-Strogatz, de+praxis	654	0.006067532208930991	163
ak-driver	Watts-Strogatz, cmaes	1999	15.92736339222387	474
gr-driver	1-2 Ring, pso	1999	33.95920141544693	346
gr-driver	Rim, de+sade	314.2	0.0001846185989984317	91
ra-driver	Hypercube, de+praxis	129.0625	0.27369497974001433	56
rb-driver	Broadcast, de+de1220	932.8	0.00908095648498663	170
gr-driver	Bidirectional chain, de+sade	1999	0.007396040334114895	410
gr-driver	Bidirectional chain, de	1999	0.0369236479747338	428
rb-driver	Barabasi-Albert, de	676.1	0.004164456433210417	171
ak-driver	1-2-3 Ring, de+pso	224.6	0.04495511789238593	87
ak-driver	1-2-3 Ring, de+nsga2	226.5	0.04234607857837647	88
gr-driver	Ageing Extended Barabasi-Albert, de1220	206.2	0.00009293342851679487	56
ra-driver	Fully Connected, de+de1220	155.6	0.30215953932344064	48
rb-driver	1-2-3 Ring, de+sade	626.5	0.01476353394360426	160
rb-driver	Bidirectional ring, ihs	1999	91.36168764485056	483
rb-driver	Ageing Extended Barabasi-Albert, pso	1999	1781.3809595644057	349
gr-driver	Bidirectional chain, de+praxis	53.7	0.0000000000022295498780522394	21
gr-driver	Barabasi-Albert, ihs	1999	1.094054718027094	461
rb-driver	1-2 Ring, nsga2	1999	70497.3161847864	295
gr-driver	1-2-3 Ring, pso_gen	1999	27.85900657899803	332
gr-driver	Bidirectional ring, pso_gen	1999	22.943543448725293	317
rb-driver	Broadcast, de	974.1	0.004109860359035559	168
ra-driver	One-way ring, de1220	165.1	0.25143855117568137	51
ra-driver	Hypercube, xnes	1999	145.46253300025103	912
ra-driver	Bidirectional ring, de+praxis	161.3	0.12703310659139788	52
ra-driver	Erdos-Renyi, bee_colony	68.8	0.270639771078379	21
rb-driver	1-2-3 Ring, de+pso	762.3	0.0019117436804178527	198
rb-driver	Broadcast, cmaes	1999	43490.76399878017	382
ak-driver	Fully Connected, sade	131	0.043822003281665634	47
gr-driver	Rim, de+de1220	226	0.00011332359167592898	65
ra-driver	1-2-3 Ring, sade	130.3	0.31493626015944187	40
rb-driver	1-2 Ring, ihs	1999	77.86874404793363	469
gr-driver	Bidirectional ring, de+praxis	11.4	0.000012215197572329473	14
gr-driver	Bidirectional chain, xnes	1999	146.2849254663415	456
ak-driver	1-2 Ring, xnes	1999	15.674441405099031	493
gr-driver	Bidirectional ring, bee_colony	182.3	0.00013541885449708246	51
ra-driver	Bidirectional chain, de+sade	170.7	0.22771005990631465	55
ra-driver	Bidirectional chain, de+de1220	183.7	0.3072234988612479	57
rb-driver	Bidirectional ring, de+de1220	498.7	0.0019941299094335696	150
rb-driver	Bidirectional ring, de+pso	625.4	0.005138740169949306	178
gr-driver	Ageing Extended Barabasi-Albert, de+nelder mead	314.6	0.00009945695235202834	85
rb-driver	1-2-3 Ring, nsga2	1999	127402.65314064207	311
gr-driver	1-2-3 Ring, sade	271.2	0.00017445234723123537	76
ra-driver	Hypercube, de+nelder mead	129.9375	0.312488920476909	61
rb-driver	Erdos-Renyi, de1220	604.2	0.0016639739957251846	118
gr-driver	Erdos-Renyi, pso	1999	33.275851424700875	358
sw-driver	Barabasi-Albert, de	300	0.00017521277186460793	75
rb-driver	Barabasi-Albert, pso_gen	1999	4689.505300102451	359
rb-driver	Erdos-Renyi, de+praxis	803.3	0.0039192167910777785	177
rb-driver	Erdos-Renyi, de	843.7	0.003122250253632049	184
ra-driver	Rim, de+de1220	160.7	0.3048426510588058	56
ra-driver	1-2 Ring, de+nsga2	181.7	0.310652756915033	62
rb-driver	1-2-3 Ring, de1220	497.9	0.0022797516209231584	153
rb-driver	1-2-3 Ring, de	677.1	0.005510794573721258	195
sw-driver	Erdos-Renyi, de+nsga2	347.3	0.00019597142818383873	83
sw-driver	Erdos-Renyi, de+sade	351.9	0.00019772257746808464	83
ak-driver	1-2 Ring, de+nelder mead	82.5	0.00000016373059041896454	36
ak-driver	1-2 Ring, de+pso	203.9	0.04113964545741711	70
gr-driver	Fully Connected, ihs	1999	1.1669914992886463	481
ak-driver	Watts-Strogatz, ihs	1999	2.0197802874207835	481
ra-driver	Erdos-Renyi, cmaes	1999	148.09652814265314	466
gr-driver	Rim, nsga2	1999	125.71078735647717	310
rb-driver	Watts-Strogatz, de+nelder mead	611.2	0.0031778626392688024	168
rb-driver	Watts-Strogatz, de	677.5	0.0028531735847241424	184
ak-driver	Broadcast, de+praxis	301.3	0.04079425553849392	78
ak-driver	Fully Connected, xnes	1999	15.561376605441936	523
gr-driver	Ageing Extended Barabasi-Albert, de+praxis	358.3	0.00009931031628240827	94
rb-driver	Fully Connected, de+sade	279.7	0.025003478803727112	75
rb-driver	Bidirectional chain, nsga2	1999	125071.57429495025	560
rb-driver	Barabasi-Albert, xnes	1999	32928.35208344663	531
ak-driver	Bidirectional chain, bee_colony	66.9	0.03617644672660392	26
ak-driver	Watts-Strogatz, sade	130.8	0.04203588214109333	42
gr-driver	Ageing Extended Barabasi-Albert, bee_colony	42.5	0.00010139239110440457	160
ra-driver	Bidirectional ring, de+nsga2	169.9	0.26893690597646014	204
ra-driver	One-way ring, de+nsga2	211.2	0.267281843738715	210
rb-driver	Bidirectional ring, xnes	1999	82016.79102133917	495
rb-driver	1-2 Ring, de	573.9	0.008984272016306416	156
gr-driver	Extended Barabasi-Albert, de+sade	1999	0.0172361119176615	402
ra-driver	One-way ring, ihs	1999	3.9195467314825976	508
ak-driver	Bidirectional ring, sade	127.2	0.045081628013989405	38
ak-driver	Erdos-Renyi, sade	154.2	0.03996451626193265	39
ra-driver	Bidirectional ring, de+nelder mead	146.9	0.05264915801953407	395
ak-driver	Bidirectional ring, de+sade	155	0.04284369024987145	52
gr-driver	Rim, bee_colony	133.7	0.00004913619179836015	57
gr-driver	Rim, pso_gen	1999	32.90878752336759	380
rb-driver	Barabasi-Albert, bee_colony	1999	0.28731429996935776	480
rb-driver	Ageing Extended Barabasi-Albert, xnes	1999	78428.52335326267	485
sw-driver	Barabasi-Albert, de+sade	267.3	0.0001642646793698077	299
sw-driver	Rim, nsga2	1999	4127.443806519077	562
sw-driver	Barabasi-Albert, pso_gen	1999	2684.715879656532	626
sw-driver	Barabasi-Albert, xnes	1999	-460217.6102444335	821
gr-driver	Rim, de+nsga2	460.5	0.00009439571582281481	127
sw-driver	Bidirectional chain, de+pso	312.3	0.00018653452661965275	80
ak-driver	Bidirectional ring, bee_colony	69.9	0.04463927275045565	30
ak-driver	Bidirectional ring, ihs	1999	2.218010123544698	481
rb-driver	Barabasi-Albert, pso	1999	3487.344059494595	326
sw-driver	Bidirectional chain, nsga2	1999	4003.7272753496145	322
sw-driver	Bidirectional chain, pso_gen	1999	3070.689354626056	360
gr-driver	Ageing Extended Barabasi-Albert, de	1999	0.012320988875106575	361
ra-driver	Bidirectional chain, cmaes	1999	142.85290053735724	465
ra-driver	Rim, de	176	0.26281726263113114	52
rb-driver	Ageing Extended Barabasi-Albert, de+nsga2	628.6	0.005435907508208098	153
ak-driver	Bidirectional chain, de	201.9	0.04176557679996806	57
gr-driver	1-2 Ring, de+sade	252.7	0.00006488179468866484	212
gr-driver	Rim, de+pso	423.8	0.00006942823761779682	263
ra-driver	Erdos-Renyi, de+praxis	279.1	0.29483938882532357	69
rb-driver	Bidirectional ring, de	606.9	0.008537830550471116	157
ra-driver	Bidirectional chain, de+praxis	127	0.00000000000028421709430404007	52
gr-driver	Barabasi-Albert, de+praxis	1999	0.007396040334114895	384
ak-driver	Bidirectional ring, de	205.1	0.04102044555148199	58
gr-driver	1-2-3 Ring, de+pso	1999	0.044258437230621506	395
ak-driver	1-2 Ring, de+sade	148.3	0.04116308566627369	43
gr-driver	1-2 Ring, de+nelder mead	1999	0.019689998004848053	339
ak-driver	Bidirectional chain, de1220	114.7	0.03994673181381403	39
gr-driver	Bidirectional ring, pso	1999	28.32487442513561	310
ak-driver	Bidirectional chain, xnes	1999	16.373580493465937	484
ra-driver	Watts-Strogatz, xnes	1999	154.8413596779361	468
ak-driver	1-2 Ring, de	206	0.045214979856041726	57
gr-driver	1-2-3 Ring, pso	1999	23.964636589528094	332
gr-driver	Ageing Extended Barabasi-Albert, de+nsga2	1999	0.00985728460782076	367
ak-driver	Bidirectional chain, sade	131.9	0.04344939710853568	41
gr-driver	Bidirectional ring, cmaes	1999	126.74150993538211	472
rb-driver	Watts-Strogatz, de+nsga2	646.9	0.004556917479920324	164
ak-driver	Bidirectional ring, de+pso	214.6	0.038066753310719736	74
ak-driver	Bidirectional chain, cmaes	1999	15.98106103386893	484
ak-driver	Rim, bee_colony	78.6	0.04346613050370296	35
ak-driver	Bidirectional ring, de1220	120.1	0.04382587613277211	43
gr-driver	Bidirectional ring, de+nelder mead	63.2	0.0000000000013492540418269527	25
ra-driver	Watts-Strogatz, de+pso	172.7	0.31035906350498976	50
ak-driver	Hypercube, pso_gen	1999	11.042602407986292	644
gr-driver	Extended Barabasi-Albert, de+praxis	1999	0.04671477096458765	367
ak-driver	Rim, sade	133.8	0.031786209764981255	42
gr-driver	Bidirectional chain, cmaes	1999	101.09747322181383	464
rb-driver	Extended Barabasi-Albert, de	628.7	0.010296046193425909	152
ak-driver	Rim, nsga2	1999	17.310661522261423	314
ak-driver	Rim, de+nelder mead	82.5	0.00000015301439804105144	36
ak-driver	Bidirectional ring, pso_gen	1999	10.979717582347071	330
gr-driver	Bidirectional chain, de+nsga2	1999	0.0172361119176615	354
rb-driver	Bidirectional chain, xnes	1999	25217.544750637837	457
ak-driver	Bidirectional ring, xnes	1999	16.531409825711386	455
ak-driver	1-2-3 Ring, de	211.1	0.04137084845800887	60
gr-driver	Erdos-Renyi, de+nsga2	1116.6	0.00008893451676594832	198
gr-driver	Hypercube, xnes	1999	106.35257840321177	900
rb-driver	Bidirectional chain, de+sade	671.4	0.0029542155177226686	165
ra-driver	Watts-Strogatz, sade	122	0.31388844180426645	40
rb-driver	Barabasi-Albert, de+nsga2	683.3	0.0012935370536158322	474
rb-driver	Barabasi-Albert, nsga2	1999	67390.4009433789	626
rb-driver	Extended Barabasi-Albert, de+praxis	424.2	0.004022825438785406	710
rb-driver	Barabasi-Albert, ihs	1999	68.80073993851943	877
rb-driver	Extended Barabasi-Albert, ihs	1999	90.65963856079526	1014
ak-driver	Hypercube, de+sade	132.625	0.0447341321584358	64
rb-driver	Bidirectional chain, de+praxis	73.6	0.0006000151307841084	31
rb-driver	Bidirectional chain, de+nsga2	613.3	0.00927021961024712	148
rb-driver	Bidirectional ring, de+nelder mead	56.9	0.000027693444217675892	28
rb-driver	Bidirectional ring, de+nsga2	673	0.004387051937116249	182
gr-driver	Barabasi-Albert, pso	1999	34.96728482060382	320
ak-driver	Bidirectional ring, pso	1999	10.688425355596799	329
rb-driver	Erdos-Renyi, sade	1052.6	0.0023405149857781975	206
ak-driver	Watts-Strogatz, pso	1999	11.60036682595834	321
ak-driver	Bidirectional chain, pso_gen	1999	11.569764713938213	313
ak-driver	Barabasi-Albert, de1220	114.3	0.044746112150360506	37
ra-driver	Erdos-Renyi, ihs	1999	8.317850911322807	457
gr-driver	Bidirectional chain, bee_colony	141.6	0.00006483629762010779	89
gr-driver	Bidirectional ring, de+pso	397	0.00009578445575064709	162
ak-driver	Barabasi-Albert, pso	1999	11.302907433932939	410
ak-driver	Watts-Strogatz, de+pso	182.4	0.04527841948955258	49
rb-driver	Erdos-Renyi, de+nsga2	808.2	0.0018224412126269394	159
sw-driver	Bidirectional chain, pso	1999	3017.9509144174604	344
sw-driver	Barabasi-Albert, sade	213.3	0.00017516865773359314	57
ak-driver	Erdos-Renyi, bee_colony	99	0.037636485526196584	35
ak-driver	Watts-Strogatz, pso_gen	1999	11.710397284287552	338
sw-driver	Barabasi-Albert, de+nelder mead	315.2	0.00013155887700122548	96
sw-driver	Barabasi-Albert, ihs	1999	36.1956436511573	496
ak-driver	Bidirectional ring, de+de1220	123.7	0.04189236100826976	42
ra-driver	Erdos-Renyi, sade	133.6	0.3130031643366067	37
ra-driver	Watts-Strogatz, de+sade	164.3	0.29942596420997347	52
ak-driver	Bidirectional chain, de+de1220	133.6	0.04495510149017834	42
rb-driver	Bidirectional chain, cmaes	1999	70553.65039310143	486
rb-driver	Hypercube, bee_colony	1999	0.00672703397613588	913
ak-driver	Bidirectional chain, de+sade	160.7	0.04431697084632846	48
ra-driver	Erdos-Renyi, de	256.3	0.30652593717127274	852
rb-driver	Bidirectional chain, de+pso	608.9	0.017560682151703838	995
rb-driver	One-way ring, de+pso	688.1	0.003559876741608916	1056
rb-driver	Bidirectional ring, cmaes	1999	43172.48881487427	1346
sw-driver	Bidirectional chain, de1220	219.7	0.00014981029562477488	66
sw-driver	Erdos-Renyi, de+de1220	372	0.00014955652022763388	85
gr-driver	Rim, pso	1999	27.585616795245894	376
ak-driver	Bidirectional ring, de+praxis	58.4	0.000000128252093833936	23
gr-driver	Extended Barabasi-Albert, de+nsga2	335.6	0.00006426316287411193	108
gr-driver	Ageing Extended Barabasi-Albert, cmaes	1999	123.3227807145492	520
ak-driver	Bidirectional chain, nsga2	1999	16.747805914788795	298
rb-driver	Bidirectional ring, de+praxis	45.3	0.0003732934965235349	25
rb-driver	Rim, sade	891.5	0.004389337243931442	221
ak-driver	Hypercube, de+pso	138.0625	0.04318415920117191	65
ak-driver	Watts-Strogatz, xnes	1999	16.12893798691101	472
ak-driver	Watts-Strogatz, de+praxis	208.4	0.04226886697575738	62
ak-driver	Barabasi-Albert, de	198	0.04392708759283126	62
ak-driver	Erdos-Renyi, de+pso	240	0.04475380107367899	52
gr-driver	Extended Barabasi-Albert, nsga2	1999	120.10914219756548	325
ak-driver	Erdos-Renyi, de	219.2	0.043630208988507224	52
sw-driver	Bidirectional chain, de+praxis	44.7	0.0000000000054569682106375694	26
sw-driver	Rim, de1220	217.2	0.00018836446179193445	78
sw-driver	Rim, sade	138.6	0.00019940733636758523	114
sw-driver	Bidirectional chain, xnes	1999	-483642.0151292591	535
sw-driver	Bidirectional chain, cmaes	1999	-376219.1035400892	552
sw-driver	Extended Barabasi-Albert, bee_colony	94.8	0.00018038729831459932	29
ak-driver	Watts-Strogatz, de+nelder mead	206.5	0.041003078247229485	61
gr-driver	Bidirectional ring, nsga2	1999	135.10550894174136	301
ak-driver	Bidirectional chain, pso	1999	10.792951462284812	326
ak-driver	Bidirectional chain, ihs	1999	2.7890090852899836	468
gr-driver	Bidirectional ring, ihs	1999	1.304074725041628	488
ak-driver	Bidirectional chain, de+pso	200.4	0.04464379675653207	57
ak-driver	Barabasi-Albert, bee_colony	75.8	0.04133023142742376	55
gr-driver	Bidirectional chain, de1220	244.3	0.0000800650042276363	106
gr-driver	1-2-3 Ring, de	331.5	0.00007749251916377986	130
ak-driver	Erdos-Renyi, de1220	137.4	0.04515156059675052	33
sw-driver	Rim, bee_colony	86.3	0.00014645617829955881	24
gr-driver	Bidirectional ring, de+sade	272.1	0.00008471882662053343	73
sw-driver	Bidirectional chain, sade	224.8	0.0001764956423357944	58
gr-driver	Rim, xnes	1999	124.844097385071	485
ak-driver	Watts-Strogatz, de+sade	193.9	0.044851108459049716	58
ak-driver	Erdos-Renyi, xnes	1999	16.141999952353764	483
gr-driver	Bidirectional chain, de+de1220	1999	0.00985728460782076	354
gr-driver	Bidirectional chain, pso	1999	28.080068290596515	361
gr-driver	Bidirectional chain, pso_gen	1999	32.10084249369131	367
gr-driver	1-2 Ring, ihs	1999	1.1897012250711687	476
gr-driver	1-2 Ring, de1220	1999	0.00985728460782076	387
ak-driver	Erdos-Renyi, cmaes	1999	16.65177135456842	506
gr-driver	Bidirectional chain, nsga2	1999	129.93132820651186	304
ak-driver	Watts-Strogatz, nsga2	1999	16.9650670837955	296
gr-driver	1-2 Ring, xnes	1999	80.1176141502385	494
ak-driver	Erdos-Renyi, de+nsga2	225.8	0.04389128099154549	50
ak-driver	Bidirectional chain, de+praxis	82.8	0.00000018104279009278912	28
sw-driver	Bidirectional chain, ihs	1999	95.15177040914386	470
sw-driver	Bidirectional chain, bee_colony	102.5	0.00015829732637939742	29
rb-driver	One-way ring, de+nsga2	710.4	0.007341367434871929	162
ak-driver	Barabasi-Albert, ihs	1999	2.335240746962779	494
rb-driver	Bidirectional ring, de+sade	532.5	0.007444794407553882	139
ak-driver	Watts-Strogatz, de+de1220	180.5	0.04142075838603576	54
gr-driver	Bidirectional chain, ihs	1999	1.0881976037405163	474
gr-driver	Bidirectional chain, sade	263.5	0.000218400599633628	85
gr-driver	1-2 Ring, de+nsga2	1999	0.019677734558037452	370
gr-driver	1-2-3 Ring, ihs	1999	1.0737509265935765	465
ak-driver	Watts-Strogatz, de1220	114.2	0.04422363994797296	38
gr-driver	1-2-3 Ring, de1220	226.7	0.00010073743967065063	65
gr-driver	Bidirectional ring, de+de1220	1999	0.014779776754825669	358
gr-driver	Rim, de	314.2	0.00014257270927287014	86
ak-driver	Erdos-Renyi, de+sade	243.4	0.041952966152309035	57
gr-driver	Bidirectional chain, de+nelder mead	79.2	0.0000000000008522071937022702	159
gr-driver	Erdos-Renyi, de+de1220	1017	0.00008151614409535046	350
gr-driver	1-2 Ring, de+de1220	1999	0.01724102091528279	505
ak-driver	Barabasi-Albert, pso_gen	1999	10.957297028932427	363
gr-driver	Rim, ihs	1999	1.5690417689561902	505
gr-driver	Bidirectional ring, de+nsga2	1999	0.01969735601034117	384
gr-driver	Rim, sade	259.8	0.00007599890202281134	67
gr-driver	Bidirectional chain, de+pso	1999	0.012320988875106575	371
ak-driver	Erdos-Renyi, de+nelder mead	239.8	0.042768622228333886	56
ra-driver	Erdos-Renyi, pso	1999	76.37717822676764	317
gr-driver	1-2 Ring, de	1999	0.009864672061006163	368
rb-driver	Ageing Extended Barabasi-Albert, nsga2	1999	118667.80441480505	304
gr-driver	1-2 Ring, bee_colony	149.3	0.0002310572554924395	45
gr-driver	Rim, cmaes	1999	123.95798872806257	477
gr-driver	1-2-3 Ring, bee_colony	147.7	0.00013038340092119682	42
gr-driver	Barabasi-Albert, nsga2	1999	123.63016401459477	297
gr-driver	Extended Barabasi-Albert, de+de1220	1999	0.00985728460782076	376
gr-driver	Rim, de1220	328.6	0.00017393924076181122	83
gr-driver	1-2 Ring, nsga2	1999	131.74988093586663	302
gr-driver	1-2 Ring, de+praxis	0	0.00000000013108392149518977	8
gr-driver	Erdos-Renyi, nsga2	1999	127.48556602004959	307
gr-driver	1-2-3 Ring, de+nelder mead	1999	0.00986467206101671	318
gr-driver	Rim, de+nelder mead	4.4	0.000000040105140652890725	14
gr-driver	Erdos-Renyi, de+pso	1002.2	0.00008260296601281247	213
gr-driver	1-2-3 Ring, cmaes	1999	123.6200002746501	497
ra-driver	Watts-Strogatz, de1220	162.3	0.31588391735087384	44
gr-driver	Ageing Extended Barabasi-Albert, sade	288.8	0.00006433298858554704	74
gr-driver	Ageing Extended Barabasi-Albert, nsga2	1999	160.4008661609314	295
gr-driver	1-2-3 Ring, de+de1220	249	0.00009826794962930485	65
gr-driver	1-2-3 Ring, de+praxis	1999	0.007396040334114895	323
gr-driver	Barabasi-Albert, de	1999	0.00985728460782076	372
rb-driver	Bidirectional chain, sade	918.6	0.0034190881630446774	224
gr-driver	Fully Connected, pso	1999	30.543417878560852	342
